key;title;mdate;year;publtype;pages;url;ee;bookKey
reference/dataware/HuangT09;Analytical Knowledge Warehousing for Business Intelligence.;2011-11-25;2009;encyclopedia entry;31-38;db/reference/dataware/dataware2009.html#HuangT09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10794;reference/dataware/2009
reference/dataware/WahlstromRSEV09;Legal and Technical Issues of Privacy Preservation in Data Mining.;2011-11-25;2009;encyclopedia entry;1158-1163;db/reference/dataware/dataware2009.html#WahlstromRSEV09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10968;reference/dataware/2009
reference/dataware/BrenaM09;Mining the Internet for Concepts.;2011-11-25;2009;encyclopedia entry;1310-1315;db/reference/dataware/dataware2009.html#BrenaM09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10991;reference/dataware/2009
reference/dataware/Ngo09;Program Mining Augmented with Empirical Properties.;2011-11-25;2009;encyclopedia entry;1610-1616;db/reference/dataware/dataware2009.html#Ngo09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11034;reference/dataware/2009
reference/dataware/Thelwall09;Scientific Web Intelligence.;2011-11-25;2009;encyclopedia entry;1714-1719;db/reference/dataware/dataware2009.html#Thelwall09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11049;reference/dataware/2009
reference/dataware/Giraud-Carrier09;Data Mining Tool Selection.;2011-11-25;2009;encyclopedia entry;511-518;db/reference/dataware/dataware2009.html#Giraud-Carrier09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10868;reference/dataware/2009
reference/dataware/Lin09;A Bayesian Based Machine Learning Application to Task Analysis.;2011-11-25;2009;encyclopedia entry;133-139;db/reference/dataware/dataware2009.html#Lin09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10810;reference/dataware/2009
reference/dataware/Ding09;Data Mining on XML Data.;2011-11-25;2009;encyclopedia entry;506-510;db/reference/dataware/dataware2009.html#Ding09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10867;reference/dataware/2009
reference/dataware/Scheffer09;Semi-Supervised Learning.;2011-11-25;2009;encyclopedia entry;1787-1793;db/reference/dataware/dataware2009.html#Scheffer09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11060;reference/dataware/2009
reference/dataware/LovellCS09a;Robust Face Recognition for Data Mining.;2011-11-25;2009;encyclopedia entry;1689-1695;db/reference/dataware/dataware2009.html#LovellCS09a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11045;reference/dataware/2009
reference/dataware/Lo09;Mining Software Specifications.;2011-11-25;2009;encyclopedia entry;1303-1309;db/reference/dataware/dataware2009.html#Lo09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10990;reference/dataware/2009
reference/dataware/Grzymala-BusseZ09;Rough Sets and Data Mining.;2011-11-25;2009;encyclopedia entry;1696-1701;db/reference/dataware/dataware2009.html#Grzymala-BusseZ09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11046;reference/dataware/2009
reference/dataware/Chakravarty09;Offline Signature Recognition.;2011-11-25;2009;encyclopedia entry;1431-1438;db/reference/dataware/dataware2009.html#Chakravarty09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11009;reference/dataware/2009
reference/dataware/FreitasP09;Genetic Programming for Automatically Constructing Data Mining Algorithms.;2011-11-25;2009;encyclopedia entry;932-936;db/reference/dataware/dataware2009.html#FreitasP09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10932;reference/dataware/2009
reference/dataware/Thuraisingham09;Homeland Security Data Mining and Link Analysis.;2011-11-25;2009;encyclopedia entry;982-986;db/reference/dataware/dataware2009.html#Thuraisingham09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10940;reference/dataware/2009
reference/dataware/Gama09a;Learning from Data Streams.;2011-11-25;2009;encyclopedia entry;1137-1141;db/reference/dataware/dataware2009.html#Gama09a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10964;reference/dataware/2009
reference/dataware/Ashrafi09;Distributed Association Rule Mining.;2011-11-25;2009;encyclopedia entry;695-700;db/reference/dataware/dataware2009.html#Ashrafi09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10896;reference/dataware/2009
reference/dataware/Mukherjee09;Multiple Hypothesis Testing for Data Mining.;2011-11-25;2009;encyclopedia entry;1390-1395;db/reference/dataware/dataware2009.html#Mukherjee09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11003;reference/dataware/2009
reference/dataware/Giraud-Carrier09a;Stages of Knowledge Discovery in E-Commerce Sites.;2011-11-25;2009;encyclopedia entry;1830-1834;db/reference/dataware/dataware2009.html#Giraud-Carrier09a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11067;reference/dataware/2009
reference/dataware/Weber09;Dynamic Data Mining.;2011-11-25;2009;encyclopedia entry;722-728;db/reference/dataware/dataware2009.html#Weber09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10900;reference/dataware/2009
reference/dataware/Tanasa09;Mining Generalized Web Data for Discovering Usage Patterns.;2011-11-25;2009;encyclopedia entry;1275-1281;db/reference/dataware/dataware2009.html#Tanasa09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10986;reference/dataware/2009
reference/dataware/Woon09;Association Rule Mining.;2011-11-25;2009;encyclopedia entry;76-82;db/reference/dataware/dataware2009.html#Woon09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10801;reference/dataware/2009
reference/dataware/Fischer09;Neural Networks and Graph Transformations.;2011-11-25;2009;encyclopedia entry;1403-1408;db/reference/dataware/dataware2009.html#Fischer09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11005;reference/dataware/2009
reference/dataware/Bonchi09;Constraint-Based Pattern Discovery.;2011-11-25;2009;encyclopedia entry;313-319;db/reference/dataware/dataware2009.html#Bonchi09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10838;reference/dataware/2009
reference/dataware/ViswanathMB09;Pattern Synthesis for Nonparametric Pattern Recognition.;2011-11-25;2009;encyclopedia entry;1511-1516;db/reference/dataware/dataware2009.html#ViswanathMB09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11020;reference/dataware/2009
reference/dataware/Geller09;Ontologies and Medical Terminologies.;2011-11-25;2009;encyclopedia entry;1463-1469;db/reference/dataware/dataware2009.html#Geller09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11013;reference/dataware/2009
reference/dataware/Mirnov09;Context-Driven Decision Mining.;2011-11-25;2009;encyclopedia entry;320-327;db/reference/dataware/dataware2009.html#Mirnov09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10839;reference/dataware/2009
reference/dataware/LinHL09;Data Warehouse Performance.;2011-11-25;2009;encyclopedia entry;580-585;db/reference/dataware/dataware2009.html#LinHL09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10879;reference/dataware/2009
reference/dataware/Bouchachia09;Incremental Learning.;2011-11-25;2009;encyclopedia entry;1006-1012;db/reference/dataware/dataware2009.html#Bouchachia09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10944;reference/dataware/2009
reference/dataware/Kamel09;Data Preparation for Data Mining.;2011-11-25;2009;encyclopedia entry;538-543;db/reference/dataware/dataware2009.html#Kamel09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10872;reference/dataware/2009
reference/dataware/BellatrecheM09;Physical Data Warehousing Design.;2011-11-25;2009;encyclopedia entry;1546-1551;db/reference/dataware/dataware2009.html#BellatrecheM09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11025;reference/dataware/2009
reference/dataware/Bartik09;Distance-Based Methods for Association Rule Mining.;2011-11-25;2009;encyclopedia entry;689-694;db/reference/dataware/dataware2009.html#Bartik09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10895;reference/dataware/2009
reference/dataware/Tsoumakas09;Distributed Data Mining.;2011-11-25;2009;encyclopedia entry;709-715;db/reference/dataware/dataware2009.html#Tsoumakas09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10898;reference/dataware/2009
reference/dataware/Aimeur09;Data Mining and Privacy.;2011-11-25;2009;encyclopedia entry;388-393;db/reference/dataware/dataware2009.html#Aimeur09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10849;reference/dataware/2009
reference/dataware/Gama09;Data Streams.;2011-11-25;2009;encyclopedia entry;561-565;db/reference/dataware/dataware2009.html#Gama09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10876;reference/dataware/2009
reference/dataware/Li09b;Positive Unlabelled Learning for Document Classification.;2014-01-19;2009;encyclopedia entry;1552-1557;db/reference/dataware/dataware2009.html#Li09b;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11026;reference/dataware/2009
reference/dataware/Maruster09;Process Mining to Analyze the Behaviour of Specific Users.;2011-11-25;2009;encyclopedia entry;1589-1597;db/reference/dataware/dataware2009.html#Maruster09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11031;reference/dataware/2009
reference/dataware/WuMPB09;Knowledge Discovery in Databases with Diversity of Data Types.;2011-11-25;2009;encyclopedia entry;1117-1123;db/reference/dataware/dataware2009.html#WuMPB09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10961;reference/dataware/2009
reference/dataware/ChenK09;Distributed Data Aggregation Technology for Real-Time DDoS Attacks Detection.;2011-11-25;2009;encyclopedia entry;701-708;db/reference/dataware/dataware2009.html#ChenK09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10897;reference/dataware/2009
reference/dataware/Kouris09a;Order Preserving Data Mining.;2011-11-25;2009;encyclopedia entry;1470-1475;db/reference/dataware/dataware2009.html#Kouris09a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11014;reference/dataware/2009
reference/dataware/Hamilton-WrightS09a;Visualization Techniques for Confidence Based Data.;2011-11-25;2009;encyclopedia entry;2068-2073;db/reference/dataware/dataware2009.html#Hamilton-WrightS09a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11104;reference/dataware/2009
reference/dataware/Oh09;Video Data Mining.;2011-11-25;2009;encyclopedia entry;2042-2047;db/reference/dataware/dataware2009.html#Oh09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11100;reference/dataware/2009
reference/dataware/Cisaro09;Architecture for Symbolic Object Warehouse.;2011-11-25;2009;encyclopedia entry;58-65;db/reference/dataware/dataware2009.html#Cisaro09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10798;reference/dataware/2009
reference/dataware/Oza09;Ensemble Data Mining Methods.;2011-11-25;2009;encyclopedia entry;770-776;db/reference/dataware/dataware2009.html#Oza09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10907;reference/dataware/2009
reference/dataware/ViktorP09;Visual Data Mining from Visualization to Visual Information Mining.;2011-11-25;2009;encyclopedia entry;2056-2061;db/reference/dataware/dataware2009.html#ViktorP09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11102;reference/dataware/2009
reference/dataware/LiL09;Clustering Data in Peer-to-Peer Systems.;2011-11-25;2009;encyclopedia entry;251-257;db/reference/dataware/dataware2009.html#LiL09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10829;reference/dataware/2009
reference/dataware/Nayak09;Discovering Knowledge from XML Documents.;2011-11-25;2009;encyclopedia entry;663-668;db/reference/dataware/dataware2009.html#Nayak09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10891;reference/dataware/2009
reference/dataware/Pratihar09;Non-Linear Dimensionality Reduction Techniques.;2011-11-25;2009;encyclopedia entry;1416-1424;db/reference/dataware/dataware2009.html#Pratihar09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11007;reference/dataware/2009
reference/dataware/Mitra09;Data Transformation for Normalization.;2011-11-25;2009;encyclopedia entry;566-571;db/reference/dataware/dataware2009.html#Mitra09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10877;reference/dataware/2009
reference/dataware/Rooney09;Ensemble Learning for Regression.;2011-11-25;2009;encyclopedia entry;777-782;db/reference/dataware/dataware2009.html#Rooney09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10908;reference/dataware/2009
reference/dataware/Dumitriu09;On Association Rule Mining for the QSAR Problem.;2011-11-25;2009;encyclopedia entry;83-86;db/reference/dataware/dataware2009.html#Dumitriu09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10802;reference/dataware/2009
reference/dataware/PerrizoDDA09;Vertical Data Mining on Very Large Data Sets.;2011-11-25;2009;encyclopedia entry;2036-2041;db/reference/dataware/dataware2009.html#PerrizoDDA09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11099;reference/dataware/2009
reference/dataware/ChenowethS09;Text Categorization.;2011-11-25;2009;encyclopedia entry;1936-1941;db/reference/dataware/dataware2009.html#ChenowethS09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11084;reference/dataware/2009
reference/dataware/HuangKLW09;Association Bundle Identification.;2011-11-25;2009;encyclopedia entry;66-70;db/reference/dataware/dataware2009.html#HuangKLW09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10799;reference/dataware/2009
reference/dataware/Koeller09;Integration of Data Sources through Data Mining.;2011-11-25;2009;encyclopedia entry;1053-1057;db/reference/dataware/dataware2009.html#Koeller09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10951;reference/dataware/2009
reference/dataware/Markellos09;Text Mining for Business Intelligence.;2011-11-25;2009;encyclopedia entry;1947-1956;db/reference/dataware/dataware2009.html#Markellos09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11086;reference/dataware/2009
reference/dataware/Meisel09;Integration of Data Mining and Operations Research.;2011-11-25;2009;encyclopedia entry;1046-1052;db/reference/dataware/dataware2009.html#Meisel09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10950;reference/dataware/2009
reference/dataware/BouguettayaY09;Clustering Analysis of Data with High Dimensionality.;2011-11-25;2009;encyclopedia entry;237-245;db/reference/dataware/dataware2009.html#BouguettayaY09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10827;reference/dataware/2009
reference/dataware/Tan09;Audio and Speech Processing for Data Mining.;2011-11-25;2009;encyclopedia entry;98-103;db/reference/dataware/dataware2009.html#Tan09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10805;reference/dataware/2009
reference/dataware/Ito09;Discovering an Effective Measure in Data Mining.;2011-11-25;2009;encyclopedia entry;654-662;db/reference/dataware/dataware2009.html#Ito09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10890;reference/dataware/2009
reference/dataware/LicthnowP09;Mining Chat Discussions.;2011-11-25;2009;encyclopedia entry;1243-1247;db/reference/dataware/dataware2009.html#LicthnowP09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10981;reference/dataware/2009
reference/dataware/ReddyR09;Theory and Practice of Expectation Maximization (EM) Algorithm.;2011-11-25;2009;encyclopedia entry;1966-1973;db/reference/dataware/dataware2009.html#ReddyR09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11088;reference/dataware/2009
reference/dataware/Kontio09;Reflecting Reporting Problems and Data Warehousing.;2011-11-25;2009;encyclopedia entry;1682-1688;db/reference/dataware/dataware2009.html#Kontio09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11044;reference/dataware/2009
reference/dataware/Wieczorkowska09;Music Information Retrieval.;2011-11-25;2009;encyclopedia entry;1396-1402;db/reference/dataware/dataware2009.html#Wieczorkowska09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11004;reference/dataware/2009
reference/dataware/Figini09;Data Mining for Lifetime Value Estimation.;2011-11-25;2009;encyclopedia entry;431-437;db/reference/dataware/dataware2009.html#Figini09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10856;reference/dataware/2009
reference/dataware/Hsu09a;Genetic Programming.;2011-11-25;2009;encyclopedia entry;926-931;db/reference/dataware/dataware2009.html#Hsu09a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10931;reference/dataware/2009
reference/dataware/Doloc-Mihu09;Modeling Score Distributions.;2011-11-25;2009;encyclopedia entry;1330-1336;db/reference/dataware/dataware2009.html#Doloc-Mihu09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10994;reference/dataware/2009
reference/dataware/Kotis09;Perspectives and Key Technologies of Semantic Web Search.;2011-11-25;2009;encyclopedia entry;1532-1537;db/reference/dataware/dataware2009.html#Kotis09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11023;reference/dataware/2009
reference/dataware/Peter09;Aligning the Warehouse and the Web.;2011-11-25;2009;encyclopedia entry;18-24;db/reference/dataware/dataware2009.html#Peter09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10792;reference/dataware/2009
reference/dataware/Bellatreche09a;A Genetic Algorithm for Selecting Horizontal Fragments.;2011-11-25;2009;encyclopedia entry;920-925;db/reference/dataware/dataware2009.html#Bellatreche09a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10930;reference/dataware/2009
